Mois;CSP;Salaire;NbEnfant;SoldeCCP
janvier;professions intermediaires;35851;2;-88
juin;professions intermediaires;22264;0;17
juillet;employes;24279;2;-69
decembre;professions intermediaires;31964;1;-35
janvier;professions intermediaires;23607;1;33
janvier;employes;35387;2;-38
juin;employes;30565;1;-94
aout;professions intermediaires;35659;1;20
janvier;professions intermediaires;34876;3;32
juin;professions intermediaires;27462;1;-38
juillet;professions intermediaires;35775;0;73
juillet;professions intermediaires;37403;1;-24
janvier;professions intermediaires;29513;1;51
aout;professions intermediaires;26046;0;58
aout;professions intermediaires;37017;1;5
juillet;professions intermediaires;37025;0;75
aout;employes;25487;2;3
janvier;employes;32433;3;-47
decembre;professions intermediaires;37542;1;-56
decembre;employes;27488;3;19
juin;employes;33179;3;-17
aout;employes;30436;3;-25
janvier;professions intermediaires;24182;2;-27
decembre;employes;23269;0;-75
juillet;employes;25054;3;-49
juin;employes;27041;0;-80
aout;professions intermediaires;36302;1;59
janvier;employes;32380;2;-41
decembre;employes;29199;2;92
janvier;employes;29677;2;-37
aout;employes;37833;1;8
juin;employes;29871;0;23
janvier;employes;27406;2;100
janvier;employes;25366;2;69
aout;professions intermediaires;36158;3;13
janvier;professions intermediaires;29630;1;21
decembre;employes;32625;3;-87
janvier;professions intermediaires;26825;1;84
juillet;employes;23141;2;10
juillet;professions intermediaires;30585;1;-43
juillet;professions intermediaires;28890;0;-66
aout;employes;26189;2;42
juin;professions intermediaires;34792;0;65
decembre;employes;24088;0;-65
janvier;employes;35112;3;-17
aout;professions intermediaires;26347;0;91
juillet;employes;23566;2;-43
janvier;professions intermediaires;24845;0;19
juillet;professions intermediaires;28523;0;63
janvier;professions intermediaires;37340;3;-15
aout;professions intermediaires;22539;3;57
juin;professions intermediaires;28388;0;99
juillet;professions intermediaires;26644;2;82
juin;professions intermediaires;33774;1;17
juin;professions intermediaires;32449;0;36
decembre;employes;36817;1;-84
janvier;employes;34546;0;33
aout;employes;31563;3;19
decembre;professions intermediaires;37307;2;-86
aout;professions intermediaires;28875;3;95
juillet;employes;31073;2;1
juillet;employes;21108;0;83
decembre;employes;34236;2;87
juillet;employes;31595;1;11
janvier;employes;29465;0;81
janvier;professions intermediaires;33370;2;32
aout;employes;21251;3;63
janvier;professions intermediaires;31810;1;85
juillet;employes;29200;3;21
decembre;employes;36823;2;-25
juin;employes;24544;0;-55
janvier;professions intermediaires;24603;3;18
juin;professions intermediaires;28625;3;51
juillet;employes;31112;2;57
decembre;employes;22321;2;-25
janvier;professions intermediaires;34944;3;60
janvier;professions intermediaires;33075;1;87
decembre;professions intermediaires;24518;0;58
juin;employes;24619;0;82
decembre;professions intermediaires;33573;1;68
decembre;professions intermediaires;21994;1;-18
juin;professions intermediaires;25892;2;43
juillet;professions intermediaires;24868;2;99
juillet;professions intermediaires;23853;1;-37
juin;employes;23139;3;86
decembre;professions intermediaires;26824;0;-61
juillet;professions intermediaires;23304;3;-45
juin;professions intermediaires;23778;1;71
janvier;employes;37105;0;-53
juillet;employes;24131;3;-62
janvier;employes;27105;3;4
decembre;professions intermediaires;23942;1;-17
aout;professions intermediaires;33352;2;68
decembre;employes;27375;1;60
aout;employes;32981;0;74
juillet;professions intermediaires;30980;1;-64
juin;professions intermediaires;34476;1;-65
decembre;professions intermediaires;33815;1;-38
juin;professions intermediaires;30432;3;-83
janvier;professions intermediaires;37649;2;-10
juillet;professions intermediaires;26430;0;86
janvier;professions intermediaires;28301;0;-76
aout;professions intermediaires;37113;1;-21
janvier;professions intermediaires;31462;2;-36
juin;professions intermediaires;36853;1;47
decembre;professions intermediaires;25525;3;1
juillet;professions intermediaires;27831;3;84
decembre;professions intermediaires;32840;0;54
aout;professions intermediaires;29453;0;84
juillet;professions intermediaires;35526;3;82
juillet;employes;22801;0;63
juin;employes;36795;0;-76
juillet;professions intermediaires;32994;3;96
juin;employes;22182;0;-35
janvier;employes;29714;2;55
janvier;professions intermediaires;37179;0;64
decembre;employes;24856;0;73
juillet;employes;34077;0;-1
decembre;professions intermediaires;26626;1;-14
decembre;employes;24940;2;46
juillet;employes;22117;2;-62
decembre;professions intermediaires;23878;3;-6
juillet;professions intermediaires;28787;0;61
janvier;employes;36453;1;21
decembre;employes;21166;2;-47
juillet;professions intermediaires;24951;3;-40
decembre;employes;27942;1;87
janvier;professions intermediaires;31800;0;-69
juin;professions intermediaires;28875;1;39
juin;employes;27610;3;-15
janvier;employes;27299;2;-49
decembre;employes;25699;2;9
janvier;professions intermediaires;33177;3;-9
decembre;employes;36095;1;-20
juin;employes;32768;1;-82
decembre;employes;32670;2;60
aout;professions intermediaires;30066;2;-60
janvier;professions intermediaires;37903;3;93
aout;professions intermediaires;33052;2;-42
aout;professions intermediaires;35628;0;-50
decembre;employes;25636;3;-11
juin;professions intermediaires;23399;1;26
janvier;employes;30423;1;-87
janvier;professions intermediaires;34201;3;8
juillet;employes;32073;3;31
juin;professions intermediaires;30767;3;-26
juin;professions intermediaires;24218;3;60
decembre;professions intermediaires;37237;3;14
juillet;professions intermediaires;37332;2;79
aout;employes;30251;3;1
decembre;professions intermediaires;34491;3;-81
juillet;professions intermediaires;34681;1;-97
aout;employes;28128;3;-27
aout;employes;32458;1;26
aout;professions intermediaires;33589;0;-50
aout;professions intermediaires;26905;0;44
juillet;employes;30253;2;45
juin;professions intermediaires;36116;1;35
aout;professions intermediaires;32259;3;-76
juin;employes;32986;3;-89
aout;professions intermediaires;34680;0;89
janvier;professions intermediaires;31313;0;-9
juillet;employes;27374;0;-92
aout;professions intermediaires;22459;0;-6
janvier;professions intermediaires;23874;2;65
juin;professions intermediaires;23805;2;-67
aout;professions intermediaires;23165;0;2
aout;employes;29569;0;-91
janvier;employes;25646;0;-17
decembre;professions intermediaires;27316;0;-38
juin;professions intermediaires;21465;2;9
aout;professions intermediaires;33896;0;-51
janvier;employes;29179;1;-98
janvier;professions intermediaires;30676;3;48
juillet;employes;25488;1;-22
decembre;employes;33692;2;-8
juillet;professions intermediaires;26597;1;-51
juillet;professions intermediaires;32803;3;75
juin;employes;26314;1;-69
decembre;professions intermediaires;29107;2;-3
aout;employes;28347;0;-97
juin;professions intermediaires;29838;1;91
decembre;employes;28107;3;-32
juin;employes;33195;3;31
decembre;employes;22322;2;93
juillet;professions intermediaires;21417;0;80
decembre;professions intermediaires;28153;0;-90
aout;professions intermediaires;32065;0;-54
decembre;employes;34627;0;-20
juillet;employes;25737;0;-32
juin;employes;25644;0;63
juin;professions intermediaires;31296;0;97
aout;employes;34626;0;74
juin;employes;22208;0;90
aout;professions intermediaires;36087;2;-25
decembre;professions intermediaires;34342;0;-38
aout;employes;31030;1;-5
decembre;professions intermediaires;28968;0;-2
juillet;employes;28681;2;56
janvier;professions intermediaires;21254;2;-64
janvier;professions intermediaires;24377;3;-29
juillet;professions intermediaires;34873;3;26
janvier;professions intermediaires;27365;0;-9
juin;professions intermediaires;32931;1;-72
juin;professions intermediaires;32116;3;44
decembre;employes;25391;2;76
juin;employes;27754;1;-33
janvier;professions intermediaires;23370;2;-49
janvier;professions intermediaires;28556;0;-12
aout;professions intermediaires;24059;3;-78
decembre;professions intermediaires;21313;0;-100
aout;employes;35333;0;-93
juin;professions intermediaires;25951;2;-28
janvier;professions intermediaires;25465;0;-40
janvier;professions intermediaires;21550;2;-92
juillet;professions intermediaires;28406;3;-86
decembre;professions intermediaires;32300;1;42
juillet;employes;27583;2;-94
decembre;employes;36440;2;-3
aout;professions intermediaires;33971;3;-33
juin;employes;27423;3;49
aout;employes;35124;3;-37
juillet;professions intermediaires;27137;1;-75
decembre;employes;26471;1;60
juin;professions intermediaires;34632;1;13
aout;employes;29011;3;-1
janvier;professions intermediaires;24525;3;-38
juillet;employes;30562;0;46
juin;professions intermediaires;30148;0;-78
juillet;employes;37098;1;-43
decembre;professions intermediaires;27123;3;10
juin;professions intermediaires;31048;0;64
decembre;employes;34667;0;-53
juin;professions intermediaires;37565;2;-7
juin;professions intermediaires;35964;1;84
juin;employes;24967;0;-49
aout;professions intermediaires;36207;2;-68
decembre;employes;36911;1;-33
decembre;professions intermediaires;33600;1;46
juillet;professions intermediaires;26824;2;17
juillet;employes;22218;3;-35
juillet;employes;22941;0;60
juin;employes;34146;2;88
juin;professions intermediaires;30299;0;47
decembre;employes;22275;2;69
aout;professions intermediaires;28524;0;-46
juin;employes;26576;2;-82
aout;employes;30514;1;98
aout;employes;21067;0;-77
juillet;employes;33853;2;8
decembre;professions intermediaires;30727;1;-9
janvier;professions intermediaires;31668;0;24
juin;professions intermediaires;26863;0;31
juin;employes;26319;3;-60
juin;employes;21370;1;94
decembre;professions intermediaires;23382;0;-92
juin;professions intermediaires;25104;1;99
aout;professions intermediaires;36026;2;-87
janvier;employes;22505;1;28
decembre;employes;26790;0;51
decembre;employes;37040;3;-81
aout;professions intermediaires;26918;0;96
aout;employes;28912;0;-35
decembre;employes;30286;3;-47
janvier;employes;21694;2;43
aout;employes;36851;0;38
aout;professions intermediaires;36479;3;3
decembre;professions intermediaires;21645;0;-27
aout;professions intermediaires;28152;2;64
janvier;professions intermediaires;31267;3;27
aout;professions intermediaires;34345;0;6
decembre;employes;36713;1;89
janvier;professions intermediaires;23535;3;97
decembre;employes;30527;0;92
juin;employes;37017;0;-25
decembre;professions intermediaires;29558;1;35
juillet;employes;21149;1;37
juin;employes;23691;3;-82
juillet;professions intermediaires;37876;2;85
aout;professions intermediaires;27481;0;44
juillet;professions intermediaires;32719;2;-87
juin;employes;30428;0;52
janvier;employes;27522;3;73
janvier;employes;28944;2;-49
decembre;professions intermediaires;23982;1;-39
decembre;employes;29236;1;29
juin;employes;22646;2;-19
aout;employes;33210;0;67
juin;professions intermediaires;26608;1;51
aout;professions intermediaires;22275;3;24
janvier;employes;24493;1;-66
juillet;employes;34009;0;-81
aout;employes;32540;3;-96
juillet;employes;35415;0;-46
juin;employes;36966;0;-97
juin;employes;35366;0;-7
decembre;professions intermediaires;23343;3;-74
janvier;employes;35618;2;-39
decembre;professions intermediaires;26922;3;-40
aout;employes;27381;0;-27
juin;employes;36921;0;-17
janvier;professions intermediaires;26538;3;-71
decembre;professions intermediaires;30032;1;100
aout;employes;32544;3;-12
juillet;professions intermediaires;26734;0;14
aout;employes;29979;3;84
aout;professions intermediaires;28326;2;6
decembre;employes;35268;2;-12
juin;employes;30141;3;-83
aout;employes;30963;0;30
aout;employes;21114;3;28
janvier;employes;35299;1;36
aout;employes;28978;2;99
juin;employes;31506;1;33
juin;professions intermediaires;27659;2;51
aout;employes;30798;0;-15
janvier;professions intermediaires;36528;2;-80
decembre;professions intermediaires;24588;1;39
decembre;employes;26184;0;77
juin;professions intermediaires;21128;0;-13
janvier;professions intermediaires;31461;2;51
janvier;professions intermediaires;26940;0;-29
decembre;professions intermediaires;27188;0;60
aout;employes;23219;1;-78
aout;professions intermediaires;28762;2;52
decembre;professions intermediaires;28510;0;46
juin;employes;33634;1;21
janvier;professions intermediaires;37239;2;91
juillet;employes;25725;0;-2
janvier;employes;24028;0;-34
aout;employes;25797;0;58
janvier;employes;37232;2;-11
janvier;professions intermediaires;34076;0;-74
aout;employes;28545;2;-56
juillet;employes;33052;0;6
juillet;professions intermediaires;25004;0;-87
aout;professions intermediaires;23389;3;-65
juin;employes;31256;3;45
decembre;employes;24619;0;-52
juillet;employes;33848;3;-39
aout;employes;32557;1;56
janvier;employes;28093;0;39
juillet;employes;33650;0;-72
janvier;professions intermediaires;36497;2;-66
decembre;employes;26059;2;-10
juin;professions intermediaires;32253;0;-87
juillet;professions intermediaires;25473;3;-87
aout;professions intermediaires;24655;2;-14
aout;employes;22155;3;-99
decembre;professions intermediaires;34996;2;-30
decembre;professions intermediaires;28935;2;-34
decembre;employes;35858;0;-8
aout;employes;37181;0;89
janvier;employes;37746;3;74
juillet;professions intermediaires;35576;3;-55
juin;employes;34064;0;77
decembre;professions intermediaires;25642;2;87
decembre;professions intermediaires;22468;1;-3
aout;employes;25093;0;14
janvier;employes;29321;1;23
juin;professions intermediaires;30479;0;-53
juillet;professions intermediaires;25950;2;31
janvier;professions intermediaires;25900;0;2
janvier;employes;26882;0;-28
janvier;professions intermediaires;28849;2;-83
